customer_id,plan,quantity,purchase_date,total_spent
CTL176,Blue go plus S,2,2022-06-03,30000
CTL176,Blue sky l,2,2022-11-27,70000
CTL176,Blue one s,1,2022-01-24,2000
CTL177,Blue go plus l,1,2022-06-14,40000
CTL177,Blue one m,1,2022-05-10,3000
CTL177,Blue go xl,1,2022-06-30,20000
CTL177,Blue one l,2,2022-07-15,10000
CTL177,Blue go xl,1,2022-04-29,20000
CTL177,Blue home l,2,2022-07-21,80000
CTL177,Blue home m,1,2022-05-20,25000
CTL177,Blue home s,2,2022-07-22,30000
CTL178,Blue one xl,1,2022-02-14,10000
CTL178,Blue go l,1,2022-03-23,10000
CTL178,Blue go l,1,2022-02-06,10000
CTL178,Blue go plus l,1,2022-12-05,40000
CTL178,Blue go plus l,1,2022-11-16,40000
CTL178,Blue sky l,1,2022-10-11,35000
CTL178,Blue sky m,1,2022-11-04,20000
CTL178,Blue go plus l,2,2022-08-29,80000
CTL178,Blue go m,1,2022-05-06,5000
CTL178,Blue go xxl,2,2022-12-25,70000
CTL178,Blue go plus m,1,2022-11-27,25000
CTL179,Blue go l,1,2022-08-12,10000
CTL179,Blue sky l,2,2022-08-05,70000
CTL179,Blue one l,2,2022-11-23,10000
CTL179,Blue go plus m,2,2022-01-13,50000
CTL179,Blue home s,1,2022-02-03,15000
CTL179,Blue go xl,1,2022-12-16,20000
CTL179,Blue go s,2,2022-09-10,4000
CTL179,Blue go xxl,2,2022-12-05,70000
CTL179,Blue home l,2,2022-11-02,80000
CTL179,Blue one s,1,2022-10-25,2000
CTL179,Blue go s,1,2022-03-11,2000
CTL179,Blue one xl,1,2022-01-24,10000
CTL179,Blue one m,2,2022-07-08,6000
CTL179,Blue home l,1,2022-06-27,40000
CTL180,Blue go l,2,2022-01-13,20000
CTL180,Blue one s,1,2022-12-28,2000
CTL180,Blue sky m,1,2022-09-03,20000
CTL180,Blue sky l,1,2022-10-13,35000
CTL180,Blue sky l,2,2022-06-13,70000
CTL181,Blue go plus m,2,2022-11-27,50000
CTL181,Blue one xl,2,2022-10-04,20000
CTL181,Blue home s,2,2022-08-17,30000
CTL181,Blue go s,2,2022-12-04,4000
CTL181,Blue one l,1,2022-10-03,5000
CTL181,Blue home m,2,2022-07-19,50000
CTL181,Blue go m,2,2022-03-07,10000
CTL181,Blue go plus l,2,2022-11-06,80000
CTL181,Blue sky l,2,2022-01-21,70000
CTL181,Blue go s,2,2022-01-02,4000
CTL182,Blue go m,1,2022-04-14,5000
CTL182,Blue go xxl,1,2022-06-24,35000
CTL182,Blue go l,2,2022-09-06,20000
CTL182,Blue sky l,2,2022-06-11,70000
CTL182,Blue go plus S,2,2022-01-04,30000
CTL182,Blue one l,1,2022-12-27,5000
CTL182,Blue sky l,2,2022-07-30,70000
CTL182,Blue go s,2,2022-12-27,4000
CTL182,Blue home s,1,2022-01-06,15000
CTL183,Blue home s,1,2022-02-22,15000
CTL183,Blue go xl,1,2022-03-13,20000
CTL183,Blue one m,1,2022-03-06,3000
CTL183,Blue go plus m,1,2022-03-26,25000
CTL183,Blue go l,2,2022-06-25,20000
CTL183,Blue go xxl,1,2022-08-12,35000
CTL183,Blue go xl,2,2022-01-29,40000
CTL183,Blue sky m,1,2022-05-30,20000
CTL183,Blue go plus l,1,2022-09-09,40000
CTL183,Blue go l,2,2022-08-14,20000
CTL183,Blue go m,1,2022-05-18,5000
CTL183,Blue go l,1,2022-08-06,10000
CTL184,Blue one m,1,2022-08-12,3000
CTL184,Blue go m,2,2022-11-28,10000
CTL184,Blue one s,1,2022-12-29,2000
CTL184,Blue go s,2,2022-01-08,4000
CTL184,Blue home s,1,2022-12-28,15000
CTL184,Blue go plus m,2,2022-04-30,50000
CTL184,Blue go xxl,2,2022-07-27,70000
CTL184,Blue one l,1,2022-03-13,5000
CTL184,Blue one l,1,2022-09-21,5000
CTL184,Blue sky l,1,2022-05-02,35000
CTL185,Blue one m,2,2022-09-30,6000
CTL185,Blue one l,1,2022-12-07,5000
CTL185,Blue go s,1,2022-02-14,2000
CTL185,Blue one xl,2,2022-04-10,20000
CTL185,Blue go s,2,2022-07-25,4000
CTL185,Blue one xl,1,2022-07-04,10000
CTL185,Blue one l,1,2022-11-06,5000
CTL185,Blue go xxl,2,2022-10-02,70000
CTL186,Blue home s,1,2022-09-23,15000
CTL186,Blue sky m,2,2022-09-04,40000
CTL186,Blue home s,2,2022-01-10,30000
CTL186,Blue home s,2,2022-01-24,30000
CTL186,Blue go m,2,2022-01-10,10000
CTL186,Blue go xl,2,2022-05-19,40000
CTL186,Blue go plus l,2,2022-10-18,80000
CTL186,Blue home l,1,2022-01-24,40000
CTL187,Blue go m,2,2022-02-23,10000
CTL187,Blue one m,1,2022-03-17,3000
CTL187,Blue one xl,2,2022-01-05,20000
CTL187,Blue go xxl,2,2022-04-12,70000
CTL187,Blue home l,2,2022-08-26,80000
CTL187,Blue go plus m,2,2022-01-04,50000
CTL187,Blue sky m,1,2022-09-26,20000
CTL187,Blue one s,1,2022-09-29,2000
CTL187,Blue go l,2,2022-03-11,20000
CTL187,Blue home s,1,2022-11-24,15000
CTL188,Blue one xl,2,2022-04-04,20000
CTL188,Blue go plus l,1,2022-10-11,40000
CTL188,Blue go xxl,1,2022-06-18,35000
CTL188,Blue one xl,1,2022-12-05,10000
CTL188,Blue home m,1,2022-10-28,25000
CTL188,Blue go m,2,2022-06-03,10000
CTL188,Blue go m,1,2022-04-04,5000
CTL188,Blue one l,1,2022-12-21,5000
CTL188,Blue sky m,1,2022-08-10,20000
CTL188,Blue go s,2,2022-09-01,4000
CTL188,Blue one s,2,2022-12-01,4000
CTL188,Blue go plus m,1,2022-08-23,25000
CTL188,Blue sky l,2,2022-10-28,70000
CTL188,Blue go plus S,1,2022-04-19,15000
CTL189,Blue go xxl,2,2022-01-07,70000
CTL189,Blue go s,2,2022-02-26,4000
CTL189,Blue go plus m,2,2022-09-19,50000
CTL189,Blue go xl,1,2022-06-26,20000
CTL189,Blue go xxl,1,2022-10-28,35000
CTL189,Blue home s,1,2022-10-23,15000
CTL189,Blue go xxl,2,2022-12-07,70000
CTL189,Blue go xl,2,2022-01-07,40000
CTL189,Blue go plus l,2,2022-02-05,80000
CTL189,Blue go s,2,2022-04-25,4000
CTL189,Blue sky m,1,2022-03-25,20000
CTL190,Blue go xxl,2,2022-10-10,70000
CTL190,Blue one m,2,2022-09-24,6000
CTL190,Blue go xxl,1,2022-11-21,35000
CTL190,Blue one s,1,2022-04-01,2000
CTL190,Blue home s,2,2022-04-23,30000
CTL190,Blue one s,1,2022-07-27,2000
CTL190,Blue sky l,1,2022-12-04,35000
CTL190,Blue go s,2,2022-08-01,4000
CTL190,Blue go s,2,2022-09-28,4000
CTL190,Blue go m,1,2022-01-17,5000
CTL190,Blue go plus S,1,2022-11-16,15000
CTL190,Blue one l,1,2022-02-24,5000
CTL190,Blue go l,2,2022-04-18,20000
CTL190,Blue go xxl,2,2022-09-09,70000
CTL191,Blue go xxl,1,2022-12-04,35000
CTL191,Blue go xxl,1,2022-09-18,35000
CTL191,Blue sky l,2,2022-03-07,70000
CTL191,Blue go plus l,1,2022-08-26,40000
CTL191,Blue home s,1,2022-04-25,15000
CTL191,Blue go l,1,2022-07-05,10000
CTL191,Blue one l,1,2022-01-05,5000
CTL191,Blue home m,2,2022-01-01,50000
CTL191,Blue home m,1,2022-09-25,25000
CTL191,Blue go plus l,2,2022-02-07,80000
CTL191,Blue go xxl,2,2022-09-07,70000
CTL192,Blue sky l,2,2022-10-31,70000
CTL192,Blue one xl,1,2022-11-03,10000
CTL192,Blue one xl,2,2022-12-13,20000
CTL192,Blue home s,2,2022-11-17,30000
CTL192,Blue home l,2,2022-09-03,80000
CTL192,Blue go m,2,2022-10-19,10000
CTL192,Blue go plus m,2,2022-08-27,50000
CTL192,Blue home m,1,2022-11-17,25000
CTL192,Blue sky m,1,2022-04-29,20000
CTL192,Blue one m,1,2022-09-02,3000
CTL192,Blue home m,2,2022-12-02,50000
CTL192,Blue one s,2,2022-07-21,4000
CTL192,Blue one l,1,2022-11-13,5000
CTL192,Blue home s,1,2022-02-16,15000
CTL193,Blue go s,2,2022-07-21,4000
CTL193,Blue go plus l,1,2022-03-12,40000
CTL193,Blue one m,1,2022-02-27,3000
CTL193,Blue home m,2,2022-03-11,50000
CTL193,Blue home l,2,2022-05-21,80000
CTL193,Blue sky m,1,2022-11-19,20000
CTL193,Blue go plus S,1,2022-08-21,15000
CTL193,Blue one xl,2,2022-11-06,20000
CTL193,Blue sky l,2,2022-01-24,70000
CTL194,Blue go m,1,2022-12-28,5000
CTL194,Blue go s,1,2022-01-07,2000
CTL194,Blue one l,2,2022-07-14,10000
CTL194,Blue one xl,2,2022-01-12,20000
CTL194,Blue go xl,1,2022-07-04,20000
CTL194,Blue go plus m,1,2022-11-09,25000
CTL194,Blue go m,2,2022-09-11,10000
CTL195,Blue one l,2,2022-07-18,10000
CTL195,Blue go plus m,1,2022-08-17,25000
CTL195,Blue home l,1,2022-02-18,40000
CTL195,Blue go plus S,2,2022-08-31,30000
CTL195,Blue home l,2,2022-07-29,80000
CTL196,Blue one xl,1,2022-01-31,10000
CTL196,Blue go xl,2,2022-03-11,40000
CTL196,Blue one l,2,2022-10-09,10000
CTL196,Blue one l,1,2022-01-24,5000
CTL196,Blue go plus m,1,2022-05-01,25000
CTL196,Blue go plus m,2,2022-07-29,50000
CTL196,Blue home m,2,2022-09-11,50000
CTL196,Blue one xl,2,2022-11-01,20000
CTL196,Blue one s,1,2022-03-06,2000
CTL196,Blue go xl,1,2022-05-26,20000
CTL197,Blue go xxl,1,2022-02-08,35000
CTL197,Blue go l,2,2022-11-01,20000
CTL197,Blue go s,2,2022-05-02,4000
CTL197,Blue one xl,2,2022-01-03,20000
CTL197,Blue go plus m,1,2022-03-22,25000
CTL198,Blue sky m,2,2022-11-26,40000
CTL198,Blue home l,1,2022-03-04,40000
CTL198,Blue one m,1,2022-11-24,3000
CTL198,Blue one s,1,2022-08-12,2000
CTL198,Blue one m,2,2022-05-07,6000
CTL198,Blue go m,1,2022-02-17,5000
CTL198,Blue sky m,2,2022-12-07,40000
CTL198,Blue home l,1,2022-12-27,40000
CTL198,Blue home m,1,2022-02-13,25000
CTL198,Blue go xl,2,2022-05-25,40000
CTL198,Blue one s,1,2022-06-24,2000
CTL198,Blue go m,1,2022-02-13,5000
CTL198,Blue go s,2,2022-07-08,4000
CTL198,Blue go xxl,2,2022-12-02,70000
CTL199,Blue one l,1,2022-11-23,5000
CTL199,Blue home s,1,2022-05-06,15000
CTL199,Blue go plus l,1,2022-06-27,40000
CTL199,Blue go xxl,1,2022-02-18,35000
CTL199,Blue home s,1,2022-11-09,15000
CTL199,Blue go plus m,1,2022-02-26,25000
CTL200,Blue sky m,1,2022-01-07,20000
CTL200,Blue home l,2,2022-06-22,80000
CTL200,Blue one s,1,2022-10-30,2000
CTL200,Blue one l,2,2022-04-02,10000
CTL200,Blue sky m,2,2022-07-23,40000
CTL200,Blue home l,1,2022-05-23,40000
CTL200,Blue one xl,2,2022-11-07,20000
CTL200,Blue sky m,1,2022-01-28,20000
CTL200,Blue go plus m,1,2022-02-01,25000
CTL200,Blue go l,1,2022-05-13,10000
CTL200,Blue home s,2,2022-10-05,30000
CTL200,Blue go l,1,2022-11-07,10000
CTL201,Blue go s,1,2022-06-27,2000
CTL201,Blue one m,1,2022-05-20,3000
CTL201,Blue sky m,1,2022-09-27,20000
CTL201,Blue one m,2,2022-06-23,6000
CTL201,Blue one l,2,2022-01-15,10000
CTL201,Blue one l,1,2022-05-26,5000
CTL202,Blue go plus m,1,2022-10-06,25000
CTL202,Blue go s,1,2022-12-29,2000
CTL202,Blue go m,1,2022-09-25,5000
CTL202,Blue go m,2,2022-09-04,10000
CTL202,Blue go plus S,1,2022-11-28,15000
CTL202,Blue one l,1,2022-09-29,5000
CTL202,Blue one l,1,2022-09-05,5000
CTL202,Blue one m,2,2022-04-12,6000
CTL203,Blue one xl,2,2022-06-13,20000
CTL203,Blue go m,1,2022-01-24,5000
CTL203,Blue one m,1,2022-07-09,3000
CTL203,Blue go xl,1,2022-04-28,20000
CTL203,Blue one l,2,2022-03-02,10000
CTL203,Blue go plus l,1,2022-08-12,40000
CTL203,Blue go m,2,2022-04-24,10000
CTL203,Blue sky m,1,2022-01-17,20000
CTL203,Blue go plus S,2,2022-12-20,30000
CTL203,Blue go plus m,1,2022-04-10,25000
CTL203,Blue go plus m,2,2022-10-01,50000
CTL203,Blue one xl,2,2022-07-17,20000
CTL203,Blue one xl,2,2022-03-10,20000
CTL204,Blue one m,2,2022-03-16,6000
CTL204,Blue one s,2,2022-02-03,4000
CTL204,Blue home s,1,2022-09-09,15000
CTL204,Blue go plus m,2,2022-07-27,50000
CTL204,Blue one l,2,2022-03-17,10000
CTL204,Blue go plus m,2,2022-10-17,50000
CTL204,Blue home s,2,2022-07-23,30000
CTL204,Blue one m,2,2022-09-24,6000
CTL204,Blue home s,1,2022-02-11,15000
CTL204,Blue go m,1,2022-09-02,5000
CTL204,Blue go plus S,2,2022-09-19,30000
CTL204,Blue one xl,2,2022-08-26,20000
CTL204,Blue go plus m,2,2022-05-19,50000
CTL204,Blue one l,1,2022-02-13,5000
CTL204,Blue home s,1,2022-01-22,15000
CTL205,Blue go xl,1,2022-02-11,20000
CTL205,Blue go plus S,1,2022-04-23,15000
CTL205,Blue one l,2,2022-05-13,10000
CTL205,Blue go plus l,1,2022-06-21,40000
CTL205,Blue go plus S,1,2022-03-09,15000
CTL206,Blue home l,1,2022-06-01,40000
CTL206,Blue sky m,1,2022-02-21,20000
CTL206,Blue one s,2,2022-04-10,4000
CTL206,Blue one s,1,2022-10-03,2000
CTL206,Blue one s,2,2022-06-04,4000
CTL206,Blue one s,2,2022-08-24,4000
CTL206,Blue go plus m,2,2022-01-27,50000
CTL206,Blue go plus m,2,2022-07-18,50000
CTL206,Blue go l,1,2022-02-01,10000
CTL206,Blue home m,1,2022-05-12,25000
CTL206,Blue one m,2,2022-05-05,6000
CTL207,Blue sky l,1,2022-08-20,35000
CTL207,Blue sky l,2,2022-08-25,70000
CTL207,Blue go m,2,2022-07-06,10000
CTL207,Blue home m,1,2022-01-15,25000
CTL207,Blue go l,1,2022-01-15,10000
CTL207,Blue go plus S,2,2022-06-22,30000
CTL207,Blue home l,2,2022-05-08,80000
CTL207,Blue go l,2,2022-07-17,20000
CTL207,Blue home l,2,2022-09-28,80000
CTL207,Blue go plus S,2,2022-08-03,30000
CTL208,Blue one m,2,2022-12-04,6000
CTL208,Blue sky l,1,2022-11-20,35000
CTL208,Blue one s,2,2022-04-04,4000
CTL208,Blue one s,2,2022-01-14,4000
CTL208,Blue go xxl,2,2022-01-29,70000
CTL208,Blue one m,1,2022-02-15,3000
CTL208,Blue go plus l,1,2022-04-28,40000
CTL208,Blue sky m,1,2022-07-10,20000
CTL208,Blue go l,2,2022-08-23,20000
CTL208,Blue home l,2,2022-01-25,80000
CTL209,Blue go xl,2,2022-02-25,40000
CTL209,Blue home l,1,2022-02-10,40000
CTL209,Blue go m,1,2022-12-15,5000
CTL209,Blue go plus S,1,2022-11-28,15000
CTL209,Blue sky l,2,2022-03-30,70000
CTL209,Blue go plus l,1,2022-02-09,40000
CTL209,Blue sky m,2,2022-11-14,40000
CTL209,Blue sky m,2,2022-01-23,40000
CTL209,Blue go xl,1,2022-09-09,20000
CTL209,Blue one s,1,2022-08-16,2000
CTL209,Blue go plus m,1,2022-06-25,25000
CTL209,Blue go s,2,2022-07-21,4000
CTL209,Blue one m,2,2022-09-09,6000
CTL209,Blue one m,2,2022-04-22,6000
CTL210,Blue home s,2,2022-12-01,30000
CTL210,Blue go plus S,1,2022-09-14,15000
CTL210,Blue sky l,2,2022-08-20,70000
CTL210,Blue go plus m,2,2022-08-03,50000
CTL210,Blue home s,1,2022-11-19,15000
CTL210,Blue go l,1,2022-02-27,10000
CTL210,Blue go s,1,2022-09-01,2000
CTL210,Blue go xl,2,2022-09-30,40000
CTL210,Blue one s,2,2022-08-30,4000
CTL210,Blue one l,1,2022-02-12,5000
CTL211,Blue go s,1,2022-01-07,2000
CTL211,Blue go xl,2,2022-05-19,40000
CTL211,Blue go xl,2,2022-02-04,40000
CTL211,Blue go xxl,2,2022-07-01,70000
CTL211,Blue go plus l,1,2022-04-03,40000
CTL211,Blue home s,2,2022-07-09,30000
CTL211,Blue go plus m,2,2022-06-09,50000
CTL211,Blue go xl,1,2022-09-30,20000
CTL211,Blue home m,2,2022-04-27,50000
CTL212,Blue go m,1,2022-11-12,5000
CTL212,Blue one l,1,2022-01-19,5000
CTL212,Blue go plus S,1,2022-12-27,15000
CTL212,Blue one l,2,2022-01-15,10000
CTL212,Blue go plus l,2,2022-08-20,80000
CTL212,Blue go l,2,2022-11-17,20000
CTL212,Blue one l,1,2022-06-24,5000
CTL212,Blue go plus S,1,2022-01-05,15000
CTL212,Blue go plus l,2,2022-12-18,80000
CTL212,Blue go l,2,2022-09-18,20000
CTL212,Blue go m,2,2022-10-29,10000
CTL212,Blue home l,1,2022-08-14,40000
CTL212,Blue go plus m,2,2022-01-22,50000
CTL212,Blue one l,1,2022-10-22,5000
CTL213,Blue go s,2,2022-04-04,4000
CTL213,Blue home s,2,2022-01-02,30000
CTL213,Blue go xxl,1,2022-03-20,35000
CTL213,Blue home s,2,2022-03-25,30000
CTL213,Blue one s,2,2022-01-23,4000
CTL213,Blue one l,2,2022-08-07,10000
CTL214,Blue one l,2,2022-02-21,10000
CTL214,Blue go plus l,2,2022-06-15,80000
CTL214,Blue go l,1,2022-11-23,10000
CTL214,Blue go s,2,2022-08-17,4000
CTL214,Blue go l,2,2022-09-12,20000
CTL214,Blue home s,2,2022-01-17,30000
CTL214,Blue go s,2,2022-02-15,4000
CTL214,Blue go m,1,2022-05-09,5000
CTL214,Blue go plus S,1,2022-05-12,15000
CTL214,Blue go m,1,2022-05-07,5000
CTL214,Blue go xl,2,2022-10-19,40000
CTL215,Blue go xxl,1,2022-06-17,35000
CTL215,Blue go plus S,2,2022-06-12,30000
CTL215,Blue one xl,1,2022-06-24,10000
CTL215,Blue one m,1,2022-08-27,3000
CTL215,Blue go xxl,2,2022-02-21,70000
CTL216,Blue go plus m,1,2022-11-30,25000
CTL216,Blue home l,1,2022-04-06,40000
CTL216,Blue home l,2,2022-01-15,80000
CTL216,Blue sky l,1,2022-09-14,35000
CTL216,Blue go s,2,2022-09-04,4000
CTL216,Blue one xl,1,2022-12-21,10000
CTL216,Blue go m,2,2022-06-16,10000
CTL216,Blue home m,1,2022-02-19,25000
CTL216,Blue go plus S,2,2022-02-20,30000
CTL216,Blue home l,1,2022-10-26,40000
CTL216,Blue go l,1,2022-04-14,10000
CTL216,Blue home l,1,2022-02-22,40000
CTL216,Blue one m,2,2022-12-03,6000
CTL217,Blue go m,1,2022-07-22,5000
CTL217,Blue go l,1,2022-07-07,10000
CTL217,Blue sky m,1,2022-03-03,20000
CTL217,Blue go plus l,1,2022-06-15,40000
CTL217,Blue one xl,2,2022-01-21,20000
CTL217,Blue go xxl,2,2022-07-09,70000
CTL217,Blue home l,1,2022-11-02,40000
CTL218,Blue home l,1,2022-04-12,40000
CTL218,Blue go plus l,1,2022-02-15,40000
CTL218,Blue one m,1,2022-05-03,3000
CTL218,Blue sky m,1,2022-08-09,20000
CTL218,Blue go xxl,2,2022-08-08,70000
CTL218,Blue sky l,1,2022-04-29,35000
CTL218,Blue sky m,1,2022-06-23,20000
CTL218,Blue go plus S,1,2022-09-22,15000
CTL218,Blue sky m,2,2022-03-02,40000
CTL218,Blue sky l,2,2022-05-09,70000
CTL219,Blue one xl,1,2022-07-18,10000
CTL219,Blue go xxl,2,2022-10-13,70000
CTL219,Blue one l,1,2022-10-22,5000
CTL219,Blue go s,1,2022-10-23,2000
CTL219,Blue go l,2,2022-03-01,20000
CTL219,Blue go xxl,1,2022-09-23,35000
CTL219,Blue go m,1,2022-02-21,5000
CTL219,Blue go s,1,2022-09-01,2000
CTL219,Blue one m,2,2022-04-24,6000
CTL219,Blue sky l,2,2022-10-05,70000
CTL219,Blue go plus m,1,2022-05-17,25000
CTL219,Blue one xl,1,2022-10-12,10000
CTL219,Blue go plus S,1,2022-08-20,15000
CTL219,Blue one s,2,2022-10-16,4000
CTL219,Blue go plus l,1,2022-11-06,40000
CTL220,Blue sky m,1,2022-04-08,20000
CTL220,Blue go plus m,2,2022-09-05,50000
CTL220,Blue go xl,1,2022-02-05,20000
CTL220,Blue one s,1,2022-06-02,2000
CTL220,Blue home l,1,2022-04-18,40000
CTL220,Blue go xxl,2,2022-06-24,70000
CTL221,Blue go plus m,1,2022-01-12,25000
CTL221,Blue sky l,1,2022-05-31,35000
CTL221,Blue go l,2,2022-05-27,20000
CTL221,Blue one s,2,2022-01-13,4000
CTL221,Blue home l,1,2022-03-19,40000
CTL221,Blue go xl,1,2022-12-25,20000
CTL222,Blue go l,2,2022-05-20,20000
CTL222,Blue home m,1,2022-02-16,25000
CTL222,Blue one xl,2,2022-03-11,20000
CTL222,Blue go plus S,1,2022-05-20,15000
CTL222,Blue go l,1,2022-10-31,10000
CTL222,Blue go l,2,2022-12-19,20000
CTL222,Blue go xl,1,2022-09-06,20000
CTL222,Blue home s,2,2022-07-08,30000
CTL222,Blue one s,1,2022-08-30,2000
CTL222,Blue go plus m,2,2022-01-26,50000
CTL222,Blue go s,2,2022-02-18,4000
CTL222,Blue home l,2,2022-09-21,80000
CTL222,Blue one xl,1,2022-08-02,10000
CTL222,Blue sky m,2,2022-03-04,40000
CTL222,Blue go xl,2,2022-12-06,40000
CTL223,Blue sky l,2,2022-07-19,70000
CTL223,Blue go m,2,2022-06-14,10000
CTL223,Blue go s,2,2022-02-25,4000
CTL223,Blue go plus S,2,2022-09-03,30000
CTL223,Blue home l,2,2022-05-20,80000
CTL223,Blue go plus S,1,2022-01-15,15000
CTL223,Blue sky m,2,2022-07-19,40000
CTL223,Blue sky m,1,2022-03-17,20000
CTL223,Blue sky l,1,2022-05-10,35000
CTL223,Blue go l,2,2022-03-18,20000
CTL224,Blue go l,1,2022-06-26,10000
CTL224,Blue go xxl,2,2022-06-04,70000
CTL224,Blue go l,2,2022-01-19,20000
CTL224,Blue go plus S,2,2022-07-19,30000
CTL224,Blue go plus l,1,2022-04-01,40000
CTL224,Blue one m,2,2022-06-03,6000
CTL224,Blue home m,1,2022-12-20,25000
CTL224,Blue go s,2,2022-11-03,4000
CTL224,Blue home s,1,2022-02-15,15000
CTL224,Blue go xl,2,2022-05-27,40000
CTL224,Blue sky m,1,2022-07-31,20000
CTL224,Blue one s,2,2022-12-02,4000
CTL224,Blue go l,2,2022-01-14,20000
CTL224,Blue go l,2,2022-09-12,20000
CTL225,Blue one s,2,2022-03-03,4000
CTL225,Blue go plus S,2,2022-12-15,30000
CTL225,Blue one xl,1,2022-07-08,10000
CTL225,Blue go xxl,1,2022-02-11,35000
CTL225,Blue home s,2,2022-02-08,30000
CTL225,Blue one l,2,2022-10-22,10000
CTL225,Blue one m,2,2022-09-10,6000
CTL226,Blue go xxl,1,2022-03-13,35000
CTL226,Blue go plus m,1,2022-04-14,25000
CTL226,Blue sky l,2,2022-10-20,70000
CTL226,Blue go xxl,1,2022-01-08,35000
CTL226,Blue one m,2,2022-10-16,6000
CTL226,Blue go plus S,2,2022-01-12,30000
CTL226,Blue one m,2,2022-02-18,6000
CTL226,Blue home l,1,2022-05-16,40000
CTL227,Blue go plus S,2,2022-01-21,30000
CTL227,Blue one xl,2,2022-04-07,20000
CTL227,Blue one s,1,2022-06-01,2000
CTL227,Blue one xl,1,2022-08-13,10000
CTL227,Blue go plus S,2,2022-02-10,30000
CTL227,Blue go s,1,2022-09-09,2000
CTL227,Blue go plus m,1,2022-03-29,25000
CTL227,Blue go xl,2,2022-09-02,40000
CTL227,Blue go l,2,2022-08-04,20000
CTL228,Blue go s,2,2022-03-15,4000
CTL228,Blue go l,1,2022-10-22,10000
CTL228,Blue go xxl,2,2022-07-25,70000
CTL228,Blue go xl,1,2022-01-15,20000
CTL228,Blue home s,1,2022-03-07,15000
CTL228,Blue go plus S,2,2022-05-04,30000
CTL228,Blue one l,1,2022-09-02,5000
CTL228,Blue go plus m,1,2022-07-15,25000
CTL228,Blue go m,2,2022-01-25,10000
CTL228,Blue go plus S,1,2022-09-08,15000
CTL228,Blue go xxl,1,2022-07-26,35000
CTL228,Blue go m,2,2022-03-31,10000
CTL229,Blue go s,2,2022-05-30,4000
CTL229,Blue sky m,2,2022-12-25,40000
CTL229,Blue one s,1,2022-12-17,2000
CTL229,Blue home m,2,2022-02-26,50000
CTL229,Blue go plus S,2,2022-06-18,30000
CTL229,Blue go plus m,1,2022-05-06,25000
CTL229,Blue one m,2,2022-04-05,6000
CTL229,Blue go plus l,2,2022-01-05,80000
CTL229,Blue one l,1,2022-07-03,5000
CTL229,Blue home l,1,2022-07-31,40000
CTL229,Blue one l,2,2022-08-21,10000
CTL229,Blue one m,1,2022-07-17,3000
CTL229,Blue one s,1,2022-03-13,2000
CTL229,Blue go plus m,2,2022-06-08,50000
CTL229,Blue go m,2,2022-02-22,10000
CTL230,Blue home m,2,2022-01-18,50000
CTL230,Blue one m,2,2022-06-14,6000
CTL230,Blue go s,2,2022-07-20,4000
CTL230,Blue one m,2,2022-03-03,6000
CTL230,Blue go l,1,2022-06-23,10000
CTL230,Blue go m,1,2022-08-28,5000
CTL230,Blue home l,2,2022-10-09,80000
CTL230,Blue one s,1,2022-04-21,2000
CTL230,Blue go plus m,2,2022-12-20,50000
CTL230,Blue go plus l,1,2022-07-27,40000
CTL230,Blue go xl,2,2022-02-11,40000
CTL230,Blue one xl,2,2022-04-25,20000
CTL230,Blue go m,2,2022-10-06,10000
CTL230,Blue go xxl,1,2022-12-28,35000
CTL231,Blue go m,2,2022-11-24,10000
CTL231,Blue one s,1,2022-05-28,2000
CTL231,Blue go xl,2,2022-04-24,40000
CTL231,Blue one xl,2,2022-06-23,20000
CTL231,Blue one s,2,2022-06-30,4000
CTL231,Blue one l,1,2022-07-28,5000
CTL231,Blue go m,1,2022-11-22,5000
CTL232,Blue home s,2,2022-08-22,30000
CTL232,Blue home s,1,2022-03-19,15000
CTL232,Blue home s,1,2022-04-10,15000
CTL232,Blue one l,1,2022-03-09,5000
CTL232,Blue go xxl,1,2022-12-03,35000
CTL232,Blue home m,1,2022-10-22,25000
CTL232,Blue home s,1,2022-06-02,15000
CTL232,Blue one l,2,2022-11-13,10000
CTL232,Blue go l,1,2022-05-12,10000
CTL232,Blue go xl,1,2022-07-30,20000
CTL232,Blue one xl,1,2022-06-18,10000
CTL232,Blue go plus l,2,2022-06-15,80000
CTL232,Blue go m,1,2022-05-03,5000
CTL232,Blue go plus m,2,2022-06-22,50000
CTL233,Blue go plus l,2,2022-12-27,80000
CTL233,Blue go s,2,2022-07-12,4000
CTL233,Blue home m,2,2022-11-02,50000
CTL233,Blue go plus m,1,2022-01-07,25000
CTL233,Blue home m,1,2022-12-18,25000
CTL234,Blue one s,2,2022-04-03,4000
CTL234,Blue home m,2,2022-04-30,50000
CTL234,Blue go xl,1,2022-01-15,20000
CTL234,Blue go xxl,2,2022-09-08,70000
CTL234,Blue sky m,2,2022-11-13,40000
CTL234,Blue go l,2,2022-04-22,20000
CTL234,Blue go xl,2,2022-01-29,40000
CTL234,Blue sky m,1,2022-07-16,20000
CTL234,Blue go s,2,2022-07-01,4000
CTL234,Blue one l,1,2022-04-03,5000
CTL234,Blue sky l,1,2022-05-30,35000
CTL234,Blue home m,1,2022-05-09,25000
CTL235,Blue go xl,1,2022-12-01,20000
CTL235,Blue sky l,1,2022-08-02,35000
CTL235,Blue go plus m,2,2022-08-22,50000
